variant,draw,group,alpha,beta,delta,tau,omega,kappa
baseline_real_national_nonfood,30,dairyegg,0.0020337394433004,0.0,5.488255122894051e-05,0.0256188739975633,1.3324025481041983,6.11883207174687
baseline_real_national_nonfood,30,grain,0.0017261482444862,0.0,0.5744976855785046,0.2163755874029933,1.3324025481041983,6.11883207174687
baseline_real_national_nonfood,30,nonfood,0.98497385356365,1.0,0.0025921956887445,0.1371224329803073,1.3324025481041983,6.11883207174687
baseline_real_national_nonfood,30,nonpork_meatsea,1.8067142638416173e-05,0.0,6.14421235332821e-06,0.0637253159132717,1.3324025481041983,6.11883207174687
baseline_real_national_nonfood,30,oil,1.8067142638416173e-05,0.0,0.1427911608363087,0.1031273431897146,1.3324025481041983,6.11883207174687
baseline_real_national_nonfood,30,pork,0.0087274423063223,0.0,0.0748581090348784,0.0010343950647659,1.3324025481041983,6.11883207174687
baseline_real_national_nonfood,30,vegfruit,0.0025026821569639,0.0,0.0295899609009159,0.0553871511961608,1.3324025481041983,6.11883207174687
baseline_real_national_nonfood,31,dairyegg,0.001715419283427,0.0,3.0387331546013333e-05,0.0236613182802225,1.1352574339388752,6.179566969073961
baseline_real_national_nonfood,31,grain,0.0029794232019652,0.0,0.5761527874497351,0.1107545432393671,1.1352574339388752,6.179566969073961
baseline_real_national_nonfood,31,nonfood,0.9843137517107604,1.0,0.0025390262150782,0.1295106351143422,1.1352574339388752,6.179566969073961
baseline_real_national_nonfood,31,nonpork_meatsea,0.0004354192623334,0.0,6.153162491505469e-06,0.0775945158091713,1.1352574339388752,6.179566969073961
baseline_real_national_nonfood,31,oil,0.0004354192623334,0.0,0.1328174369379365,0.1052695499495925,1.1352574339388752,6.179566969073961
baseline_real_national_nonfood,31,pork,0.0084613955360472,0.0,0.09543971908643,0.000483966875077,1.1352574339388752,6.179566969073961
baseline_real_national_nonfood,31,vegfruit,0.001659171743133,0.0,0.0289727948574588,0.0573849697956595,1.1352574339388752,6.179566969073961
baseline_real_national_nonfood,32,dairyegg,0.0009350983120634,0.0,2.918323608619263e-05,0.0459233823450123,0.7238106963419466,6.655311669381038
baseline_real_national_nonfood,32,grain,0.0014896072953864,0.0,0.5920593741686075,0.1022563475595327,0.7238106963419466,6.655311669381038
baseline_real_national_nonfood,32,nonfood,0.9888723765032954,1.0,0.0024407046309599,0.1324564626699923,0.7238106963419466,6.655311669381038
baseline_real_national_nonfood,32,nonpork_meatsea,0.0003037444046222,0.0,6.14421235332821e-06,0.0852520896721545,0.7238106963419466,6.655311669381038
baseline_real_national_nonfood,32,oil,0.0002821803044237,0.0,0.1772685731830906,0.0727070487655298,0.7238106963419466,6.655311669381038
baseline_real_national_nonfood,32,pork,0.0068751491337718,0.0,0.0435026849314733,0.0005106576785522,0.7238106963419466,6.655311669381038
baseline_real_national_nonfood,32,vegfruit,0.001241844046437,0.0,0.0377928818604119,0.0610240601603776,0.7238106963419466,6.655311669381038
baseline_real_national_nonfood,33,dairyegg,0.0016223192687262,0.0,2.749353572078745e-05,0.025445941902429,1.2926952679935977,6.694730343658856
baseline_real_national_nonfood,33,grain,0.0016376006259698,0.0,0.4591313725693984,0.1783125355669032,1.2926952679935977,6.694730343658856
baseline_real_national_nonfood,33,nonfood,0.985627827042182,1.0,0.0025513159693344,0.1339282146601431,1.2926952679935977,6.694730343658856
baseline_real_national_nonfood,33,nonpork_meatsea,0.0004648484733721,0.0,6.195957057389561e-06,0.1086084821396276,1.2926952679935977,6.694730343658856
baseline_real_national_nonfood,33,oil,0.0004375417510341,0.0,0.1108670374076519,0.1438791655057049,1.2926952679935977,6.694730343658856
baseline_real_national_nonfood,33,pork,0.0074342623630668,0.0,0.0675030543645207,0.0005095555399549,1.2926952679935977,6.694730343658856
baseline_real_national_nonfood,33,vegfruit,0.0027756004756487,0.0,0.0299951713173954,0.0601680692111677,1.2926952679935977,6.694730343658856
baseline_real_national_nonfood,34,dairyegg,0.0019566376621155,0.0,3.793576191920792e-05,0.021413791731251,0.6356896599378391,6.328894624298737
baseline_real_national_nonfood,34,grain,0.0021707051407438,0.0,0.7160232573763218,6.863908637860235e-06,0.6356896599378391,6.328894624298737
baseline_real_national_nonfood,34,nonfood,0.9812316237853776,1.0,0.0025226208319415,0.1215916123089827,0.6356896599378391,6.328894624298737
baseline_real_national_nonfood,34,nonpork_meatsea,1.104230722227498e-07,0.0,6.14421235332821e-06,0.0782858578541292,0.6356896599378391,6.328894624298737
baseline_real_national_nonfood,34,oil,0.0039063538629441,0.0,0.2252590532501437,6.941450244735492e-06,0.6356896599378391,6.328894624298737
baseline_real_national_nonfood,34,pork,0.0070092026704612,0.0,0.0644861160030654,0.0030334447462421,0.6356896599378391,6.328894624298737
baseline_real_national_nonfood,34,vegfruit,0.0037253664552853,0.0,0.0287217501859273,0.0485258399774345,0.6356896599378391,6.328894624298737
baseline_real_national_nonfood,35,dairyegg,0.0014504449660554,0.0,2.5990135437326e-05,0.0313801259089459,0.8927835546999775,6.445389737731384
baseline_real_national_nonfood,35,grain,0.0020086430808146,0.0,0.5695997385001107,0.0813562268226856,0.8927835546999775,6.445389737731384
baseline_real_national_nonfood,35,nonfood,0.9802886473251752,1.0,0.0024856917696693,0.1533290319718898,0.8927835546999775,6.445389737731384
baseline_real_national_nonfood,35,nonpork_meatsea,0.0035362027430682,0.0,6.158265338877183e-06,0.0633141131899795,0.8927835546999775,6.445389737731384
baseline_real_national_nonfood,35,oil,0.0038384598217304,0.0,0.1921900599566691,0.0028262951243062,0.8927835546999775,6.445389737731384
baseline_real_national_nonfood,35,pork,0.006296695110879,0.0,0.0758636029538918,0.0003736772270227,0.8927835546999775,6.445389737731384
baseline_real_national_nonfood,35,vegfruit,0.0025809069522768,0.0,0.0357306991912458,0.0507642644342893,0.8927835546999775,6.445389737731384
baseline_real_national_nonfood,36,dairyegg,0.0021454398317899,0.0,2.7748890418090578e-05,0.0201742943893155,0.9076506695410416,6.193069405753092
baseline_real_national_nonfood,36,grain,0.0003120085484504,0.0,0.6336832764421776,0.1966544488720779,0.9076506695410416,6.193069405753092
baseline_real_national_nonfood,36,nonfood,0.9846148305484224,1.0,0.0030070395063993,0.1333355121588642,0.9076506695410416,6.193069405753092
baseline_real_national_nonfood,36,nonpork_meatsea,0.0003120085484504,0.0,6.14421235332821e-06,0.0765388597407823,0.9076506695410416,6.193069405753092
baseline_real_national_nonfood,36,oil,0.0003120085484504,0.0,0.1367077777590616,0.1131379177771805,0.9076506695410416,6.193069405753092
baseline_real_national_nonfood,36,pork,0.0079743335355281,0.0,0.0649837534406929,0.0005381683927527,0.9076506695410416,6.193069405753092
baseline_real_national_nonfood,36,vegfruit,0.0043293704389082,0.0,0.0183137605520266,0.0579124390254087,0.9076506695410416,6.193069405753092
baseline_real_national_nonfood,37,dairyegg,0.0011640481310542,0.0,2.8760876948701948e-05,0.0367817472066809,0.7622602559590941,6.34554023226106
baseline_real_national_nonfood,37,grain,0.0009006684915171,0.0,0.5866809032690904,0.1440394455384299,0.7622602559590941,6.34554023226106
baseline_real_national_nonfood,37,nonfood,0.9871631707398612,1.0,0.002483900000427,0.1411017922403255,0.7622602559590941,6.34554023226106
baseline_real_national_nonfood,37,nonpork_meatsea,0.0005054815871674,0.0,6.144291246514606e-06,0.0765036224654473,0.7622602559590941,6.34554023226106
baseline_real_national_nonfood,37,oil,0.0003643263986005,0.0,0.1216749786512813,0.1147163762589437,0.7622602559590941,6.34554023226106
baseline_real_national_nonfood,37,pork,0.0067251357761541,0.0,0.0722670583216534,0.0005410745252765,0.7622602559590941,6.34554023226106
baseline_real_national_nonfood,37,vegfruit,0.0031771688756453,0.0,0.0244211287686395,0.0551802002020305,0.7622602559590941,6.34554023226106
baseline_real_national_nonfood,38,dairyegg,0.0024973900398283,0.0,2.8913836761734828e-05,0.0169483019681847,1.6355843603489009,5.4043960011379815
baseline_real_national_nonfood,38,grain,0.0003295067062588,0.0,0.7908099349351313,0.3133829824464981,1.6355843603489009,5.4043960011379815
baseline_real_national_nonfood,38,nonfood,0.9719270508386456,1.0,0.002536399301248,0.1258028664579476,1.6355843603489009,5.4043960011379815
baseline_real_national_nonfood,38,nonpork_meatsea,0.0003295067062588,0.0,6.237459231717984e-06,0.0494169261105228,1.6355843603489009,5.4043960011379815
baseline_real_national_nonfood,38,oil,0.0003295067062588,0.0,0.0533096476307716,0.1559236627942817,1.6355843603489009,5.4043960011379815
baseline_real_national_nonfood,38,pork,0.0187083316441703,0.0,0.0935364809429723,0.0005157771288754,1.6355843603489009,5.4043960011379815
baseline_real_national_nonfood,38,vegfruit,0.005878707358579,0.0,0.0038003512624469,0.0499117625992864,1.6355843603489009,5.4043960011379815
baseline_real_national_nonfood,39,dairyegg,0.0017964814117118,0.0,2.6303005425488416e-05,0.0316392995607215,0.5758576281825057,5.9790196193926
baseline_real_national_nonfood,39,grain,0.0022055238187204,0.0,0.6986005813153136,0.0288548564712929,0.5758576281825057,5.9790196193926
baseline_real_national_nonfood,39,nonfood,0.9688769571645806,1.0,0.002564531632626,0.1188085165960487,0.5758576281825057,5.9790196193926
baseline_real_national_nonfood,39,nonpork_meatsea,0.0123688233293524,0.0,6.232092815905641e-06,0.0170601717824669,0.5758576281825057,5.9790196193926
baseline_real_national_nonfood,39,oil,0.0030814537267767,0.0,0.1281916249662448,0.0770877291882517,0.5758576281825057,5.9790196193926
baseline_real_national_nonfood,39,pork,0.0087508381622035,0.0,0.0783555723989019,0.0005221218295441,0.5758576281825057,5.9790196193926
baseline_real_national_nonfood,39,vegfruit,0.0029199223866544,0.0,0.0281059957619089,0.0584049751071864,0.5758576281825057,5.9790196193926
baseline_real_national_nonfood,40,dairyegg,0.0014758222029495,0.0,2.9847734369505728e-05,0.0287236169799194,0.676840293235292,6.458811018066365
baseline_real_national_nonfood,40,grain,0.0017825964417622,0.0,0.6148883851733565,0.0842000851323877,0.676840293235292,6.458811018066365
baseline_real_national_nonfood,40,nonfood,0.9863629729300758,1.0,0.0024800293235902,0.1354502810296136,0.676840293235292,6.458811018066365
baseline_real_national_nonfood,40,nonpork_meatsea,0.0004579998507162,0.0,6.148145661009996e-06,0.085842192854176,0.676840293235292,6.458811018066365
baseline_real_national_nonfood,40,oil,0.0003912837255649,0.0,0.1518862767811289,0.0943397925397044,0.676840293235292,6.458811018066365
baseline_real_national_nonfood,40,pork,0.0067413395852714,0.0,0.0739463955723511,0.0004725384437636,0.676840293235292,6.458811018066365
baseline_real_national_nonfood,40,vegfruit,0.0027879852636597,0.0,0.0428362119980003,0.0411347848514671,0.676840293235292,6.458811018066365
baseline_real_national_nonfood,41,dairyegg,0.0021385414201173,0.0,2.850600409694183e-05,0.0187077270050237,1.0682502998855783,6.553220057623387
baseline_real_national_nonfood,41,grain,0.0004837415037516,0.0,0.5347480714295896,0.2510244057550575,1.0682502998855783,6.553220057623387
baseline_real_national_nonfood,41,nonfood,0.987326441819486,1.0,0.0024649101725039,0.1389273115286345,1.0682502998855783,6.553220057623387
baseline_real_national_nonfood,41,nonpork_meatsea,9.82488783276996e-07,0.0,6.241923210738224e-06,0.0846062755962157,1.0682502998855783,6.553220057623387
baseline_real_national_nonfood,41,oil,9.82488783276996e-07,0.0,0.1352916845914094,0.1056265709748925,1.0682502998855783,6.553220057623387
baseline_real_national_nonfood,41,pork,0.0055611523636926,0.0,0.074469537218649,0.0009194783971796,1.0682502998855783,6.553220057623387
baseline_real_national_nonfood,41,vegfruit,0.0044881579153856,0.0,0.0295273447923332,0.0414337005989974,1.0682502998855783,6.553220057623387
baseline_real_national_nonfood,42,dairyegg,0.0018809515732574,0.0,2.560891318985067e-05,0.0226018430712505,0.4699217127937582,6.656929141972854
baseline_real_national_nonfood,42,grain,0.0002758787127837,0.0,0.7547560538477417,0.0075120973980746,0.4699217127937582,6.656929141972854
baseline_real_national_nonfood,42,nonfood,0.9886561622197196,1.0,0.0027460534817827,0.1319399010578298,0.4699217127937582,6.656929141972854
baseline_real_national_nonfood,42,nonpork_meatsea,0.0002136629029074,0.0,6.322459052386903e-06,0.0868168571332184,0.4699217127937582,6.656929141972854
baseline_real_national_nonfood,42,oil,0.0002136629029074,0.0,0.2164119996239862,0.0249988480078583,0.4699217127937582,6.656929141972854
baseline_real_national_nonfood,42,pork,0.0049573133552511,0.0,0.0710182696196936,0.0005250618560139,0.4699217127937582,6.656929141972854
baseline_real_national_nonfood,42,vegfruit,0.0038023683331729,0.0,0.0206926883105587,0.0573165068350027,0.4699217127937582,6.656929141972854
baseline_real_national_nonfood,43,dairyegg,0.0017130101013282,0.0,2.8013369141364748e-05,0.0258676762141678,0.8623314321940957,6.402494498141154
baseline_real_national_nonfood,43,grain,0.0018692920387189,0.0,0.5635805975621394,0.0864049994572911,0.8623314321940957,6.402494498141154
baseline_real_national_nonfood,43,nonfood,0.9753834981120204,1.0,0.0025325711996783,0.150691562468491,0.8623314321940957,6.402494498141154
baseline_real_national_nonfood,43,nonpork_meatsea,0.0059710734909252,0.0,6.14421235332821e-06,0.0497042552804642,0.8623314321940957,6.402494498141154
baseline_real_national_nonfood,43,oil,0.0047558840359062,0.0,0.1676503791598028,0.0091151855068637,0.8623314321940957,6.402494498141154
baseline_real_national_nonfood,43,pork,0.006526047349926,0.0,0.0805438079634589,0.0004901844874323,0.8623314321940957,6.402494498141154
baseline_real_national_nonfood,43,vegfruit,0.0037811948711749,0.0,0.0329799669860941,0.0451620650175712,0.8623314321940957,6.402494498141154
baseline_real_national_nonfood,44,dairyegg,0.0023592236423709,0.0,2.709547824547901e-05,0.0182257264411757,0.4303903531574305,6.205102623356404
baseline_real_national_nonfood,44,grain,4.95733133842301e-05,0.0,0.8513212073045894,0.016758539337477,0.4303903531574305,6.205102623356404
baseline_real_national_nonfood,44,nonfood,0.9844119827680328,1.0,0.0025860893139749,0.1341103467728933,0.4303903531574305,6.205102623356404
baseline_real_national_nonfood,44,nonpork_meatsea,5.602933123385131e-05,0.0,6.60810636959445e-06,0.0812729474085387,0.4303903531574305,6.205102623356404
baseline_real_national_nonfood,44,oil,4.95733133842301e-05,0.0,0.1502643890408745,0.1188001195742138,0.4303903531574305,6.205102623356404
baseline_real_national_nonfood,44,pork,0.0081166930583963,0.0,0.0586486714162319,0.0005772827834548,0.4303903531574305,6.205102623356404
baseline_real_national_nonfood,44,vegfruit,0.0049569245731973,0.0,0.0180219857860018,0.0553612997950962,0.4303903531574305,6.205102623356404
baseline_real_national_nonfood,45,dairyegg,0.0020756362384024,0.0,3.086799139839979e-05,0.0237118026847352,1.0900453246925068,5.989711844428535
baseline_real_national_nonfood,45,grain,0.0023609400085982,0.0,0.5226899568912118,0.2269519666096845,1.0900453246925068,5.989711844428535
baseline_real_national_nonfood,45,nonfood,0.97713649818255,1.0,0.0027023207130691,0.1219254580828033,1.0900453246925068,5.989711844428535
baseline_real_national_nonfood,45,nonpork_meatsea,0.0043337209114375,0.0,6.14421235332821e-06,0.0518418984107802,1.0900453246925068,5.989711844428535
baseline_real_national_nonfood,45,oil,7.481146326032056e-06,0.0,0.1213528912618131,0.1281571166093849,1.0900453246925068,5.989711844428535
baseline_real_national_nonfood,45,pork,0.0103312688732011,0.0,0.0804733284940836,0.000228883896545,1.0900453246925068,5.989711844428535
baseline_real_national_nonfood,45,vegfruit,0.0037544546394843,0.0,0.0383150433896105,0.0456218779394309,1.0900453246925068,5.989711844428535
baseline_real_national_nonfood,46,dairyegg,0.0010155486719642,0.0,2.9468982053323746e-05,0.0364446582953736,0.5093563646094992,7.1828796906272565
baseline_real_national_nonfood,46,grain,0.0001282700344853,0.0,0.6767057026688524,1.6166165419715724e-05,0.5093563646094992,7.1828796906272565
baseline_real_national_nonfood,46,nonfood,0.9930575887136196,1.0,0.002457094107181,0.1430868211259583,0.5093563646094992,7.1828796906272565
baseline_real_national_nonfood,46,nonpork_meatsea,5.7194733250578285e-05,0.0,6.173378472901543e-06,0.101294566304688,0.5093563646094992,7.1828796906272565
baseline_real_national_nonfood,46,oil,5.7194733250578285e-05,0.0,0.167180754924335,0.0680756028395282,0.5093563646094992,7.1828796906272565
