policy,county_code,cat,year
GI,513338,畜禽,2016
GI,610729,水果,2016
GI,620421,水果,2016
GI,623025,畜禽,2016
GI,623025,畜禽,2016
GI,632524,畜禽,2016
GI,130607,水果,2016
GI,130207,粮油,2016
GI,140830,水果,2016
GI,141025,粮油,2016
GI,150423,粮油,2016
GI,150423,畜禽,2016
GI,150423,畜禽,2016
GI,150625,畜禽,2016
GI,150626,畜禽,2016
GI,150621,畜禽,2016
GI,150626,水产,2016
GI,150626,水产,2016
GI,321302,水果,2016
GI,330781,水果,2016
GI,331003,加工食品,2016
GI,341825,茶,2016
GI,341282,蔬菜食用菌,2016
GI,341202,蔬菜食用菌,2016
GI,360924,畜禽,2016
GI,420583,水果,2016
GI,420881,水果,2016
GI,420583,蔬菜食用菌,2016
GI,421123,中药材,2016
GI,420322,蔬菜食用菌,2016
GI,441422,茶,2016
GI,441303,水果,2016
GI,441900,水果,2016
GI,441322,蔬菜食用菌,2016
GI,500240,蔬菜食用菌,2016
GI,511703,水果,2016
GI,520424,水果,2016
GI,522730,粮油,2016
GI,520527,畜禽,2016
GI,520403,畜禽,2016
GI,520424,畜禽,2016
GI,520203,畜禽,2016
GI,610327,水果,2016
GI,610628,粮油,2016
GI,610927,蔬菜食用菌,2016
GI,610827,蔬菜食用菌,2016
GI,610523,蔬菜食用菌,2016
GI,610523,蔬菜食用菌,2016
GI,623023,水果,2016
GI,623023,蔬菜食用菌,2016
GI,621126,中药材,2016
GI,621122,中药材,2016
GI,621122,中药材,2016
GI,150925,水果,2017
GI,150723,水果,2017
GI,150723,蔬菜食用菌,2017
GI,210726,粮油,2017
GI,330784,蔬菜食用菌,2017
GI,341524,水果,2017
GI,340522,粮油,2017
GI,341182,水产,2017
GI,350424,茶,2017
GI,350582,粮油,2017
GI,350802,畜禽,2017
GI,350425,畜禽,2017
GI,360982,粮油,2017
GI,371321,水果,2017
GI,370829,蔬菜食用菌,2017
GI,410381,水果,2017
GI,410212,粮油,2017
GI,411221,中药材,2017
GI,469002,水果,2017
GI,460105,水果,2017
GI,469024,蔬菜食用菌,2017
GI,469022,畜禽,2017
GI,511381,蔬菜食用菌,2017
GI,513332,畜禽,2017
GI,522601,水果,2017
GI,130983,水产,2017
GI,140923,水果,2017
GI,141082,水果,2017
GI,141034,水果,2017
GI,141021,蔬菜食用菌,2017
GI,140423,加工食品,2017
GI,140430,粮油,2017
GI,140925,粮油,2017
GI,140223,粮油,2017
GI,140924,粮油,2017
GI,140924,粮油,2017
GI,141021,畜禽,2017
GI,230421,粮油,2017
GI,230112,蔬菜食用菌,2017
GI,230624,水产,2017
GI,341823,茶,2017
GI,361022,粮油,2017
GI,360902,茶,2017
GI,370828,蔬菜食用菌,2017
GI,370827,水产,2017
GI,371625,水产,2017
GI,371625,水产,2017
GI,370923,水产,2017
GI,410326,粮油,2017
GI,421087,水果,2017
GI,420881,粮油,2017
GI,420881,畜禽,2017
GI,441900,水果,2017
GI,522702,水果,2017
GI,610425,水果,2017
GI,610824,粮油,2017
GI,610927,畜禽,2017
GI,620421,水果,2017
GI,620423,水果,2017
GI,620423,中药材,2017
GI,623023,畜禽,2017
GI,150222,中药材,2017
GI,210782,畜禽,2017
GI,230624,水产,2017
GI,341321,水果,2017
GI,420525,茶,2017
GI,420528,粮油,2017
GI,431081,茶,2017
GI,440781,水产,2017
GI,500113,水果,2017
GI,511822,蔬菜食用菌,2017
GI,511903,蔬菜食用菌,2017
GI,520502,水果,2017
GI,520526,水果,2017
GI,520526,水果,2017
GI,520423,畜禽,2017
GI,520423,水果,2017
GI,520627,畜禽,2017
GI,540424,畜禽,2017
GI,540233,畜禽,2017
GI,610429,水果,2017
GI,610526,水果,2017
GI,610115,水果,2017
GI,610730,畜禽,2017
GI,610727,畜禽,2017
GI,632323,蔬菜食用菌,2017
GI,130229,水产,2017
GI,141022,水果,2017
GI,140728,水果,2017
GI,140828,水果,2017
GI,140721,粮油,2017
GI,141126,畜禽,2017
GI,141026,畜禽,2017
GI,150826,水果,2017
GI,150826,水果,2017
GI,320681,粮油,2017
GI,320924,粮油,2017
GI,320723,粮油,2017
GI,330521,加工食品,2017
GI,330127,茶,2017
GI,330329,水果,2017
GI,330781,水果,2017
GI,330681,水果,2017
GI,350430,蔬菜食用菌,2017
GI,371703,水果,2017
GI,371122,蔬菜食用菌,2017
GI,370724,中药材,2017
GI,410323,水果,2017
GI,411426,水果,2017
GI,410423,水果,2017
GI,410422,水果,2017
GI,411621,水果,2017
GI,411328,粮油,2017
GI,410326,蔬菜食用菌,2017
GI,411323,蔬菜食用菌,2017
GI,410411,粮油,2017
GI,420527,水果,2017
GI,420325,水果,2017
GI,420881,水果,2017
GI,430802,水果,2017
GI,430981,蔬菜食用菌,2017
GI,430922,水果,2017
GI,440705,蔬菜食用菌,2017
GI,441324,粮油,2017
GI,520323,蔬菜食用菌,2017
GI,522731,粮油,2017
GI,520327,粮油,2017
GI,520304,水产,2017
GI,532932,中药材,2017
GI,540425,水果,2017
GI,630223,蔬菜食用菌,2017
GI,632222,蔬菜食用菌,2017
GI,632521,畜禽,2017
GI,120116,茶,2018
GI,141021,水果,2018
GI,140123,畜禽,2018
GI,140121,粮油,2018
GI,140429,粮油,2018
GI,141182,粮油,2018
GI,140928,粮油,2018
GI,140921,粮油,2018
GI,150222,蔬菜食用菌,2018
GI,150428,蔬菜食用菌,2018
GI,150428,蔬菜食用菌,2018
GI,150428,水果,2018
GI,150626,畜禽,2018
GI,321311,水果,2018
GI,330402,水果,2018
GI,331003,水果,2018
GI,330881,茶,2018
GI,331127,茶,2018
GI,331123,粮油,2018
GI,331024,畜禽,2018
GI,341802,水果,2018
GI,341321,水果,2018
GI,341023,畜禽,2018
GI,350802,茶,2018
GI,350430,水果,2018
GI,350526,水果,2018
GI,361127,加工食品,2018
GI,361022,蔬菜食用菌,2018
GI,371721,蔬菜食用菌,2018
GI,371321,茶,2018
GI,371121,水果,2018
GI,370811,畜禽,2018
GI,411203,水果,2018
GI,411203,水果,2018
GI,411203,水果,2018
GI,411523,蔬菜食用菌,2018
GI,411122,蔬菜食用菌,2018
GI,411625,粮油,2018
GI,411724,粮油,2018
GI,411628,蔬菜食用菌,2018
GI,411621,蔬菜食用菌,2018
GI,410329,粮油,2018
GI,411203,粮油,2018
GI,411328,粮油,2018
GI,411681,粮油,2018
GI,410324,水果,2018
GI,421202,蔬菜食用菌,2018
GI,421224,水果,2018
GI,420115,茶,2018
GI,420923,蔬菜食用菌,2018
GI,420525,蔬菜食用菌,2018
GI,420116,畜禽,2018
GI,421087,水产,2018
GI,430624,蔬菜食用菌,2018
GI,430624,蔬菜食用菌,2018
GI,430112,粮油,2018
GI,433127,粮油,2018
GI,430281,蔬菜食用菌,2018
GI,430723,蔬菜食用菌,2018
GI,431223,水产,2018
GI,441402,茶,2018
GI,469026,水果,2018
GI,469001,畜禽,2018
GI,460105,畜禽,2018
GI,510116,水果,2018
GI,513228,蔬菜食用菌,2018
GI,520123,水果,2018
GI,520527,水果,2018
GI,522601,粮油,2018
GI,610728,蔬菜食用菌,2018
GI,610728,蔬菜食用菌,2018
GI,610728,蔬菜食用菌,2018
GI,610923,畜禽,2018
GI,610923,中药材,2018
GI,610118,水果,2018
GI,621124,蔬菜食用菌,2018
GI,620403,水果,2018
GI,620403,畜禽,2018
GI,130727,粮油,2018
GI,140525,粮油,2018
GI,141123,粮油,2018
GI,150222,粮油,2018
GI,150524,粮油,2018
GI,210521,水果,2018
GI,211481,畜禽,2018
GI,220882,蔬菜食用菌,2018
GI,230521,粮油,2018
GI,230111,蔬菜食用菌,2018
GI,230109,粮油,2018
GI,321302,水果,2018
GI,320684,粮油,2018
GI,320681,蔬菜食用菌,2018
GI,330784,蔬菜食用菌,2018
GI,341023,茶,2018
GI,340321,粮油,2018
GI,371621,水果,2018
GI,420111,蔬菜食用菌,2018
GI,420984,蔬菜食用菌,2018
GI,420583,水果,2018
GI,421087,畜禽,2018
GI,431125,粮油,2018
GI,430821,水产,2018
GI,441823,蔬菜食用菌,2018
GI,441823,畜禽,2018
GI,469030,畜禽,2018
GI,511025,水果,2018
GI,513332,蔬菜食用菌,2018
GI,513336,畜禽,2018
GI,512022,畜禽,2018
GI,520524,畜禽,2018
GI,522636,畜禽,2018
GI,610881,粮油,2018
GI,610881,粮油,2018
GI,610204,蔬菜食用菌,2018
GI,620822,水果,2018
GI,620823,水果,2018
GI,620423,水果,2018
GI,620823,蔬菜食用菌,2018
GI,630123,蔬菜食用菌,2018
GI,630123,蔬菜食用菌,2018
GI,630203,蔬菜食用菌,2018
GI,630202,畜禽,2018
GI,130683,中药材,2018
GI,130683,蔬菜食用菌,2018
GI,140923,粮油,2018
GI,140928,蔬菜食用菌,2018
GI,211081,水果,2018
GI,211081,粮油,2018
GI,310118,水果,2018
GI,341823,茶,2018
GI,341182,中药材,2018
GI,341881,水果,2018
GI,340421,水产,2018
GI,350583,水果,2018
GI,350424,粮油,2018
GI,350582,水产,2018
GI,350526,畜禽,2018
GI,410621,蔬菜食用菌,2018
GI,410825,蔬菜食用菌,2018
GI,411081,中药材,2018
GI,410225,粮油,2018
GI,421182,畜禽,2018
GI,430405,蔬菜食用菌,2018
GI,431281,水果,2018
GI,430181,畜禽,2018
GI,430603,水产,2018
GI,440606,水产,2018
GI,469023,水果,2018
GI,513401,水果,2018
GI,510184,粮油,2018
GI,530126,水果,2018
GI,540426,蔬菜食用菌,2018
GI,542527,畜禽,2018
GI,540421,畜禽,2018
GI,540127,畜禽,2018
GI,610728,中药材,2018
GI,610124,水果,2018
GI,620503,蔬菜食用菌,2018
GI,620403,水果,2018
GI,620423,畜禽,2018
GI,620403,畜禽,2018
GI,610728,蔬菜食用菌,2018
GI,130424,水果,2019
GI,150222,畜禽,2019
GI,210422,粮油,2019
GI,220882,粮油,2019
GI,321302,蔬菜食用菌,2019
GI,321311,蔬菜食用菌,2019
GI,320684,粮油,2019
GI,320115,水果,2019
GI,321323,水果,2019
GI,330603,茶,2019
GI,330110,茶,2019
GI,330523,茶,2019
GI,331121,水果,2019
GI,341182,粮油,2019
GI,341825,畜禽,2019
GI,361003,蔬菜食用菌,2019
GI,360823,畜禽,2019
GI,371311,蔬菜食用菌,2019
GI,410621,蔬菜食用菌,2019
GI,410602,粮油,2019
GI,411721,粮油,2019
GI,411282,水果,2019
GI,421124,中药材,2019
GI,421224,茶,2019
GI,421224,水果,2019
GI,430903,粮油,2019
GI,430423,水果,2019
GI,440306,水果,2019
GI,500117,蔬菜食用菌,2019
GI,522328,蔬菜食用菌,2019
GI,520424,蔬菜食用菌,2019
GI,520622,粮油,2019
GI,522328,粮油,2019
GI,520382,粮油,2019
GI,520624,畜禽,2019
GI,520423,水果,2019
GI,520402,水果,2019
GI,530625,蔬菜食用菌,2019
GI,542524,畜禽,2019
GI,610629,水果,2019
GI,620724,蔬菜食用菌,2019
GI,150221,畜禽,2019
GI,210782,畜禽,2019
GI,321322,粮油,2019
GI,350821,畜禽,2019
GI,420112,水果,2019
GI,421087,水果,2019
GI,430424,蔬菜食用菌,2019
GI,469028,水果,2019
GI,469002,茶,2019
GI,469028,水果,2019
GI,500155,畜禽,2019
GI,510121,水果,2019
GI,510113,水果,2019
GI,522601,蔬菜食用菌,2019
GI,620981,蔬菜食用菌,2019
GI,620981,中药材,2019
GI,621126,畜禽,2019
GI,620503,粮油,2019
GI,620981,畜禽,2019
GI,630223,中药材,2019
GI,630223,中药材,2019
GI,630121,畜禽,2019
GI,130431,畜禽,2019
GI,140525,粮油,2019
GI,140702,水果,2019
GI,141027,水果,2019
GI,140702,水果,2019
GI,140522,蔬菜食用菌,2019
GI,140224,畜禽,2019
GI,150523,蔬菜食用菌,2019
GI,150202,蔬菜食用菌,2019
GI,150121,蔬菜食用菌,2019
GI,150802,蔬菜食用菌,2019
GI,150121,水产,2019
GI,220122,水果,2019
GI,220122,蔬菜食用菌,2019
GI,231025,水果,2019
GI,231224,粮油,2019
GI,232721,粮油,2019
GI,231084,蔬菜食用菌,2019
GI,230421,畜禽,2019
GI,230422,畜禽,2019
GI,230125,水产,2019
GI,321204,蔬菜食用菌,2019
GI,320981,粮油,2019
GI,320981,蔬菜食用菌,2019
GI,320211,茶,2019
GI,331126,水果,2019
GI,330822,水果,2019
GI,330112,水果,2019
GI,330483,中药材,2019
GI,330784,畜禽,2019
GI,361022,茶,2019
GI,361028,茶,2019
GI,361021,粮油,2019
GI,361103,畜禽,2019
GI,360429,水产,2019
GI,371423,蔬菜食用菌,2019
GI,371427,水果,2019
GI,370406,水果,2019
GI,370114,水果,2019
GI,411426,蔬菜食用菌,2019
GI,411403,蔬菜食用菌,2019
GI,411425,蔬菜食用菌,2019
GI,410481,蔬菜食用菌,2019
GI,410527,蔬菜食用菌,2019
GI,411423,水果,2019
GI,410326,粮油,2019
GI,411323,水果,2019
GI,410422,粮油,2019
GI,411523,茶,2019
GI,420114,水果,2019
GI,430923,粮油,2019
GI,433123,水果,2019
GI,431281,水果,2019
GI,430621,畜禽,2019
GI,430921,水产,2019
GI,440825,水果,2019
GI,440224,水果,2019
GI,441324,畜禽,2019
GI,441324,畜禽,2019
GI,500235,蔬菜食用菌,2019
GI,500114,水果,2019
GI,510183,水果,2019
GI,511825,蔬菜食用菌,2019
GI,510703,蔬菜食用菌,2019
GI,511802,水产,2019
GI,522324,水果,2019
GI,522327,粮油,2019
GI,520381,水果,2019
GI,520322,粮油,2019
GI,520381,蔬菜食用菌,2019
GI,520203,蔬菜食用菌,2019
GI,520281,粮油,2019
GI,520403,粮油,2019
GI,522325,茶,2019
GI,522627,茶,2019
GI,520326,畜禽,2019
GI,520330,畜禽,2019
GI,520625,畜禽,2019
GI,520626,畜禽,2019
GI,522301,畜禽,2019
GI,522328,畜禽,2019
GI,522324,畜禽,2019
GI,520322,畜禽,2019
GI,610925,蔬菜食用菌,2019
GI,610723,粮油,2019
GI,610424,水果,2019
GI,610902,水果,2019
GI,610924,茶,2019
GI,620622,粮油,2019
GI,620921,蔬菜食用菌,2019
GI,623023,畜禽,2019
GI,620923,畜禽,2019
GI,620921,畜禽,2019
GI,120112,粮油,2020
GI,130722,粮油,2020
GI,130133,水果,2020
GI,130732,水果,2020
GI,140623,蔬菜食用菌,2020
GI,140923,粮油,2020
GI,140223,粮油,2020
GI,140425,蔬菜食用菌,2020
GI,150782,蔬菜食用菌,2020
GI,152224,蔬菜食用菌,2020
GI,150425,中药材,2020
GI,150428,水果,2020
GI,150124,蔬菜食用菌,2020
GI,210323,水果,2020
GI,231102,粮油,2020
GI,231102,加工食品,2020
GI,231085,水果,2020
GI,310118,粮油,2020
GI,321324,蔬菜食用菌,2020
GI,320981,水果,2020
GI,321322,水果,2020
GI,320115,粮油,2020
GI,320581,水果,2020
GI,320211,水果,2020
GI,321302,水果,2020
GI,320506,水果,2020
GI,320981,中药材,2020
GI,321081,水产,2020
GI,321323,水果,2020
GI,321324,水果,2020
GI,320582,水果,2020
GI,321204,水产,2020
GI,330112,蔬菜食用菌,2020
GI,330109,蔬菜食用菌,2020
GI,330522,蔬菜食用菌,2020
GI,330824,茶,2020
GI,331102,水果,2020
GI,330604,水果,2020
GI,331024,水果,2020
GI,330683,水果,2020
GI,331122,蔬菜食用菌,2020
GI,330703,水果,2020
GI,330723,水果,2020
GI,330881,水果,2020
GI,331121,茶,2020
GI,331123,茶,2020
GI,331123,畜禽,2020
GI,330922,水产,2020
GI,341621,加工食品,2020
GI,340121,水果,2020
GI,341021,水果,2020
GI,341204,水果,2020
GI,341126,粮油,2020
GI,341825,粮油,2020
GI,340321,水果,2020
GI,341622,水果,2020
GI,341321,水果,2020
GI,340323,粮油,2020
GI,341103,中药材,2020
GI,341523,水产,2020
GI,340322,水产,2020
GI,350322,粮油,2020
GI,350526,蔬菜食用菌,2020
GI,350782,茶,2020
GI,350322,水果,2020
GI,350582,蔬菜食用菌,2020
GI,350622,水果,2020
GI,350181,水果,2020
GI,350781,茶,2020
GI,350526,畜禽,2020
GI,350823,畜禽,2020
GI,350582,蔬菜食用菌,2020
GI,361128,粮油,2020
GI,360827,茶,2020
GI,370126,蔬菜食用菌,2020
GI,370126,水果,2020
GI,370126,水果,2020
GI,371321,粮油,2020
GI,411025,粮油,2020
GI,411329,蔬菜食用菌,2020
GI,411425,蔬菜食用菌,2020
GI,411424,蔬菜食用菌,2020
GI,411403,水果,2020
GI,410621,粮油,2020
GI,410225,粮油,2020
GI,411421,粮油,2020
GI,411328,水果,2020
GI,411725,粮油,2020
GI,411403,蔬菜食用菌,2020
GI,411425,水果,2020
GI,410423,水果,2020
GI,410222,粮油,2020
GI,410223,水果,2020
GI,419001,水果,2020
GI,411727,水产,2020
GI,429006,蔬菜食用菌,2020
GI,422826,茶,2020
GI,421125,茶,2020
GI,421124,中药材,2020
GI,421087,水果,2020
GI,421222,茶,2020
GI,421123,茶,2020
GI,420115,粮油,2020
GI,421126,粮油,2020
GI,420528,茶,2020
GI,429006,蔬菜食用菌,2020
GI,421024,水果,2020
GI,433127,茶,2020
GI,431381,水果,2020
GI,431173,水果,2020
GI,433101,粮油,2020
GI,431021,中药材,2020
GI,431225,蔬菜食用菌,2020
GI,433127,水果,2020
GI,430481,水产,2020
GI,441521,粮油,2020
GI,440785,加工食品,2020
GI,441323,蔬菜食用菌,2020
GI,440882,水果,2020
GI,440784,加工食品,2020
GI,441324,水果,2020
GI,441302,蔬菜食用菌,2020
GI,441403,茶,2020
GI,440785,粮油,2020
GI,440781,水产,2020
GI,460107,蔬菜食用菌,2020
GI,460107,水果,2020
GI,469002,蔬菜食用菌,2020
GI,469023,水果,2020
GI,500114,粮油,2020
GI,500102,蔬菜食用菌,2020
GI,500236,水果,2020
GI,500230,水果,2020
GI,500113,水果,2020
GI,500117,水果,2020
GI,500151,蔬菜食用菌,2020
GI,510114,蔬菜食用菌,2020
GI,511824,茶,2020
GI,513424,水果,2020
GI,511124,水果,2020
GI,510723,水产,2020
GI,510824,水产,2020
GI,520425,粮油,2020
GI,520425,粮油,2020
GI,520322,蔬菜食用菌,2020
GI,522301,蔬菜食用菌,2020
GI,520323,粮油,2020
GI,522301,蔬菜食用菌,2020
GI,522301,蔬菜食用菌,2020
GI,522302,水果,2020
GI,520328,畜禽,2020
GI,520327,水果,2020
GI,520423,蔬菜食用菌,2020
GI,522622,蔬菜食用菌,2020
GI,520425,水果,2020
GI,522726,粮油,2020
GI,522726,茶,2020
GI,520602,粮油,2020
GI,522730,水果,2020
GI,520302,粮油,2020
GI,520627,粮油,2020
GI,522601,蔬菜食用菌,2020
GI,522301,畜禽,2020
GI,522629,畜禽,2020
GI,522622,畜禽,2020
GI,522627,畜禽,2020
GI,520327,畜禽,2020
GI,522629,粮油,2020
GI,530113,蔬菜食用菌,2020
GI,540326,粮油,2020
GI,610703,蔬菜食用菌,2020
GI,610202,水果,2020
GI,610922,蔬菜食用菌,2020
GI,610722,水果,2020
GI,610222,中药材,2020
GI,620825,蔬菜食用菌,2020
GI,621121,水果,2020
GI,620502,水果,2020
GI,620503,水果,2020
GI,620981,水果,2020
GI,620521,蔬菜食用菌,2020
GI,621224,畜禽,2020
GI,620724,畜禽,2020
GI,620724,畜禽,2020
GI,620521,畜禽,2020
GI,130532,水果,2020
GI,141123,粮油,2020
GI,140823,水果,2020
GI,140981,蔬菜食用菌,2020
GI,140828,蔬菜食用菌,2020
GI,150823,中药材,2020
GI,150526,畜禽,2020
GI,230381,粮油,2020
GI,230521,粮油,2020
GI,230125,粮油,2020
GI,231084,水果,2020
GI,320506,水产,2020
GI,320581,粮油,2020
GI,320381,水果,2020
GI,321324,水果,2020
GI,320312,水果,2020
GI,320506,水果,2020
GI,320722,水果,2020
GI,320322,畜禽,2020
GI,321311,蔬菜食用菌,2020
GI,320585,蔬菜食用菌,2020
GI,320116,水产,2020
GI,320111,水产,2020
GI,321283,水产,2020
GI,320722,畜禽,2020
GI,321084,畜禽,2020
GI,330604,茶,2020
GI,330182,茶,2020
GI,330803,茶,2020
GI,330424,水果,2020
GI,330421,水果,2020
GI,330328,水果,2020
GI,330726,水果,2020
GI,330604,水果,2020
GI,330523,蔬菜食用菌,2020
GI,330802,蔬菜食用菌,2020
GI,331121,水产,2020
GI,330824,水产,2020
GI,330523,畜禽,2020
GI,330825,畜禽,2020
GI,331126,蔬菜食用菌,2020
GI,341882,茶,2020
GI,341126,粮油,2020
GI,340406,粮油,2020
GI,341021,水果,2020
GI,341202,蔬菜食用菌,2020
GI,340825,水产,2020
GI,350982,茶,2020
GI,350825,加工食品,2020
GI,350823,水果,2020
GI,350823,蔬菜食用菌,2020
GI,350424,畜禽,2020
GI,350825,畜禽,2020
GI,360924,茶,2020
GI,360121,蔬菜食用菌,2020
GI,361023,水产,2020
GI,370302,粮油,2020
GI,371621,水果,2020
GI,371602,蔬菜食用菌,2020
GI,371703,蔬菜食用菌,2020
GI,411403,粮油,2020
GI,410223,粮油,2020
GI,411725,粮油,2020
GI,410327,水果,2020
GI,410527,水果,2020
GI,411425,水果,2020
GI,410423,水果,2020
GI,410327,蔬菜食用菌,2020
GI,410481,畜禽,2020
GI,410425,畜禽,2020
GI,411726,畜禽,2020
GI,411403,粮油,2020
GI,410522,蔬菜食用菌,2020
GI,411221,蔬菜食用菌,2020
GI,429021,中药材,2020
GI,421087,蔬菜食用菌,2020
GI,420117,水产,2020
GI,420324,畜禽,2020
GI,430503,蔬菜食用菌,2020
GI,430923,茶,2020
GI,430922,水果,2020
GI,430626,茶,2020
GI,430225,水果,2020
GI,431281,中药材,2020
GI,431281,蔬菜食用菌,2020
GI,431225,蔬菜食用菌,2020
GI,430582,蔬菜食用菌,2020
GI,430722,水产,2020
GI,430421,畜禽,2020
GI,430581,畜禽,2020
GI,441424,粮油,2020
GI,442000,水果,2020
GI,442000,畜禽,2020
GI,469005,水产,2020
GI,500118,水果,2020
GI,500113,水果,2020
GI,500102,蔬菜食用菌,2020
GI,511724,茶,2020
GI,510623,水果,2020
GI,513338,蔬菜食用菌,2020
GI,513332,水果,2020
GI,510183,畜禽,2020
GI,510121,粮油,2020
GI,520328,粮油,2020
GI,520325,粮油,2020
GI,520623,水果,2020
GI,520523,畜禽,2020
GI,522722,畜禽,2020
GI,540328,水果,2020
GI,540528,水果,2020
GI,540328,蔬菜食用菌,2020
GI,611024,中药材,2020
GI,610424,蔬菜食用菌,2020
GI,620121,水果,2020
GI,130731,蔬菜食用菌,2021
GI,130322,水产,2021
GI,130533,水果,2021
GI,130624,水果,2021
GI,130533,水果,2021
GI,140830,中药材,2021
GI,140922,粮油,2021
GI,140922,蔬菜食用菌,2021
GI,140923,中药材,2021
GI,140729,水果,2021
GI,140431,中药材,2021
GI,140729,水果,2021
GI,150125,粮油,2021
GI,210422,畜禽,2021
GI,220282,畜禽,2021
GI,230621,畜禽,2021
GI,231281,畜禽,2021
GI,230606,粮油,2021
GI,230223,蔬菜食用菌,2021
GI,230111,畜禽,2021
GI,231025,中药材,2021
GI,230223,蔬菜食用菌,2021
GI,320902,中药材,2021
GI,320411,蔬菜食用菌,2021
GI,320902,畜禽,2021
GI,320585,蔬菜食用菌,2021
GI,320921,蔬菜食用菌,2021
GI,320382,蔬菜食用菌,2021
GI,321023,蔬菜食用菌,2021
GI,320981,水产,2021
GI,321084,水产,2021
GI,320117,水产,2021
GI,321283,水果,2021
GI,321183,水果,2021
GI,320612,水果,2021
GI,320583,水果,2021
GI,320904,水果,2021
GI,320707,水果,2021
GI,320412,水果,2021
GI,330822,茶,2021
GI,330522,水产,2021
GI,331022,水产,2021
GI,330781,水产,2021
GI,330481,水果,2021
GI,330604,水果,2021
GI,330502,水果,2021
GI,330782,水果,2021
GI,341125,畜禽,2021
GI,341721,蔬菜食用菌,2021
GI,341523,蔬菜食用菌,2021
GI,341825,水产,2021
GI,340321,水果,2021
GI,341702,水果,2021
GI,350624,茶,2021
GI,350428,加工食品,2021
GI,350922,蔬菜食用菌,2021
GI,350128,水产,2021
GI,370405,粮油,2021
GI,370724,蔬菜食用菌,2021
GI,370406,水果,2021
GI,421083,茶,2021
GI,421224,茶,2021
GI,420112,茶,2021
GI,421123,蔬菜食用菌,2021
GI,421102,蔬菜食用菌,2021
GI,420506,畜禽,2021
GI,420323,畜禽,2021
GI,420114,水果,2021
GI,420222,水果,2021
GI,430381,畜禽,2021
GI,431026,茶,2021
GI,430981,粮油,2021
GI,430623,粮油,2021
GI,431025,蔬菜食用菌,2021
GI,441521,茶,2021
GI,441826,茶,2021
GI,440783,茶,2021
GI,441226,水果,2021
GI,441403,水果,2021
GI,441803,水产,2021
GI,440404,水产,2021
GI,469006,茶,2021
GI,500156,畜禽,2021
GI,500114,畜禽,2021
GI,500119,蔬菜食用菌,2021
GI,500112,畜禽,2021
GI,513332,中药材,2021
GI,513232,畜禽,2021
GI,513232,畜禽,2021
GI,513232,畜禽,2021
GI,510183,茶,2021
GI,510131,蔬菜食用菌,2021
